unnamed:_0_level_0_rk,player,team,market_value,unnamed:_2_level_0_nation,position,age,unnamed:_6_level_0_born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy_x,crdr_x,xg,npxg,xag,npxg+xag,progression_prgc,progression_prgp,progression_prgr,goals_per90,assists_per90,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,xg_per90,xag_per90,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,unnamed:_36_level_0_matches,gls,sh,sot,sotpct,sh_90,sot_90,g_sh,g_sot,dist,fk,pk.1,pkatt.1,xg_alt,npxg_y,npxg_sh,g-xg,np:g-xg,total_cmp,total_att,total_cmppct,total_totdist,total_prgdist,short_cmp,short_att,short_cmppct,medium_cmp,medium_att,medium_cmppct,long_cmp,long_att,long_cmppct,xa,a-xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tklpct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succpct,take-ons_tkld,take-ons_tkldpct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,crdy_y,crdr_y,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,aerial_duels_won,aerial_duels_lost,aerial_duels_wonpct,season,crdy,crdr,xg_xag_total,position_primary,position_group,age_squared,log_market_value,psi,season_year,long_cmp_rate,predicted_value,value_gap,age_multiplier,future_value,value_gap_future,youth_safety_penalty,pass_completion_rate,psxg,aerial_duels_wonpct_pct,take-ons_succpct_pct,xg_per90_pct,medium_cmppct_pct,touches_def_pen_pct,carries_prgdist_pct,sh_pct,goals_per90_pct,long_cmppct_pct,progression_prgr_pct,progression_prgp_pct,total_cmppct_pct,xag_per90_pct,assists_per90_pct,short_cmppct_pct,long_cmp_rate_pct,blocks_blocks_pct,tackles_tkl_pct,int_pct,predicted_value_new,team_fit_score,ranking_score
451,Allan Saint-Maximin,Newcastle Utd,32.0,fr FRA,FW,25.0,1997.0,25,12,1120,12.4,1,5,6,1,0,0,1.0,0.0,1.6,1.6,4.6,6.2,93,69,111,0.0803571428571428,0.4017857142857142,0.48,0.08,0.48,0.1285714285714285,0.3696428571428571,0.5,0.13,0.5,Matches,1,28,11,39.3,2.25,0.88,0.04,0.09,17.6,0,0,0,1.6,1.6,0.06,-0.6,-0.6,316,447,70.7,5087,1599,169,209,80.9,106,154,68.8,29,41,0.7070000000000001,2.8,0.4,10,3,3,6,1,2,11,18.2,9,4,0,4,598,0.0039432176656151,69,198,348,77,598,99,57,57.6,33,33.3,435,4137,2512,93,51,41,31,30,456,111,1.0,0.0,0.0,6.0,16.0,2.0,32.0,5.0,3.0,0.0,0.0,0.0,69.0,2.0,2.0,50.0,2022-23,,,6.199999999999999,FW,Forward,625.0,3.49650756146648,0.0011808488002672,2022,0.7073170731707317,22.960677730982503,10.714285714285715,1.0,24.10871161753163,-7.891288382468371,0,70.7,1.6,,0.8838709677419355,0.2838709677419355,,,,0.6451612903225806,0.3967741935483871,,0.7548387096774194,,,0.9774193548387096,,,,,,,22.960677730982503,,
28,Alphonse Areola,West Ham,8.0,fr FRA,GK,29.0,1993.0,5,2,309,3.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,67,92,72.8,1737,1323,25,25,100.0,22,22,100.0,19,43,0.442,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,98,0.0717665615141955,98,0,0,0,98,0,0,0.0,0,,53,253,153,0,0,0,0,0,42,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2022-23,,,0.0,GK,Goalkeeper,841.0,2.19722457733622,0.373267537804326,2022,0.4418604651162791,5.243472678519369,-3.0428571428571427,0.9,4.981299044593401,-3.018700955406599,-5,72.8,0.0,,,,0.9144736842105264,0.2171052631578947,,,,0.618421052631579,,,0.6052631578947368,,,0.7828947368421053,0.618421052631579,,,,5.243472678519369,,
388,Amadou Onana,Everton,45.0,be BEL,MF,20.0,2001.0,33,29,2488,27.6,1,2,3,1,0,0,9.0,0.0,3.0,3.0,2.6,5.6,27,79,49,0.0361736334405144,0.0723472668810289,0.11,0.04,0.11,0.1085209003215434,0.0940514469453376,0.2,0.11,0.2,Matches,1,34,6,17.6,1.23,0.22,0.03,0.17,16.8,0,0,0,3.0,3.0,0.09,-2.0,-2.0,816,980,83.3,13145,3007,420,481,87.3,310,354,87.6,60,86,0.698,1.7,-0.6,72,43,24,42,6,30,42,71.4,12,25,6,19,1310,0.0457413249211356,287,745,295,52,1310,52,18,34.6,23,44.2,684,3563,1436,27,30,4,49,17,871,49,9.0,0.0,0.0,44.0,49.0,2.0,5.0,37.0,43.0,0.0,0.0,0.0,150.0,60.0,55.0,52.2,2022-23,,,5.6,MF,Midfielder,400.0,3.828641396489095,0.0005259763144869,2022,0.6976744186046512,21.07568669574201,-8.66050050692963,1.3,26.344608369677513,-18.655391630322487,0,83.3,3.0,,0.32,0.6057142857142858,,,,,0.5285714285714286,,0.7214285714285714,,,0.5942857142857143,0.6028571428571429,,,,,,21.07568669574201,,
405,Andreas Pereira,Fulham,18.0,br BRA,MF,26.0,1996.0,33,33,2692,29.9,4,6,10,3,1,1,8.0,0.0,7.3,6.5,5.2,11.7,53,121,133,0.1337295690936107,0.200594353640416,0.33,0.1,0.3,0.2440564635958395,0.1738484398216939,0.42,0.22,0.39,Matches,4,61,22,36.1,2.04,0.74,0.05,0.14,21.3,12,1,1,7.3,6.5,0.11,-3.3,-3.5,701,1068,65.6,13078,4235,336,419,80.2,229,315,72.7,116,251,0.462,4.1,0.8,18,9,3,6,9,8,34,23.5,26,21,3,18,1312,0.0110410094637223,106,608,613,65,1311,51,17,33.3,26,51.0,722,3951,1662,53,44,9,51,51,853,133,8.0,0.0,0.0,41.0,31.0,2.0,196.0,6.0,9.0,0.0,1.0,0.0,117.0,9.0,28.0,24.3,2022-23,,,12.5,MF,Midfielder,676.0,2.9444389791664403,0.001334238168942,2022,0.4621513944223107,32.85404255357702,8.49495288849296,1.0,34.49674468125587,16.49674468125587,0,65.6,7.3,,0.2914285714285714,0.86,,,,,0.7314285714285714,,0.9085714285714286,,,0.8285714285714286,0.8485714285714285,,,,,,32.85404255357702,,
361,Andrew Moran,Brighton,0.3,ie IRL,FW,18.0,2003.0,1,0,12,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1,2,50.0,13,0,1,1,100.0,0,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,1,0,1,6,0.0,0,5,1,0,6,0,0,0.0,0,,3,2,1,0,0,0,2,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,,,0.0,FW,Forward,324.0,0.262364264467491,0.0,2022,0.0,1.5560784327206432,15.7,1.3,1.9450980409008038,1.6450980409008038,-5,50.0,0.0,,0.0903225806451612,0.0790322580645161,,,,0.0709677419354838,0.1903225806451612,,0.0919354838709677,,,0.1032258064516129,,,,,,,1.5560784327206432,,
434,Andrew Robertson,Liverpool,40.0,sct SCO,DF,28.0,1994.0,34,29,2583,28.7,0,8,8,0,0,0,3.0,0.0,1.3,1.3,6.1,7.4,80,166,194,0.0,0.2787456445993031,0.28,0.0,0.28,0.0452961672473867,0.2125435540069686,0.26,0.05,0.26,Matches,0,13,2,15.4,0.45,0.07,0.0,0.0,14.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3,1803,2265,79.6,30554,9527,855,943,90.7,786,938,83.8,137,286,0.479,6.5,1.9,38,21,12,16,10,21,41,51.2,20,32,5,27,2483,0.0623028391167192,691,1084,727,59,2483,42,17,40.5,23,54.8,1385,6702,3934,80,60,10,31,7,1637,194,3.0,0.0,0.0,22.0,10.0,7.0,195.0,18.0,21.0,0.0,0.0,0.0,174.0,22.0,24.0,47.8,2022-23,,,7.399999999999999,DF,Defender,784.0,3.713572066704308,0.1862398818929179,2022,0.479020979020979,36.43408761267889,-18.8624076735022,1.0,34.61238323204494,-5.387616767955059,0,79.6,1.3,0.4931506849315068,,,,,0.958904109589041,,,,,0.989041095890411,,,,,,0.8136986301369863,0.7232876712328767,0.6726027397260274,36.43408761267889,,
38,Andre Ayew,Nott'ham Forest,1.8,gh GHA,"FW,MF",32.0,1989.0,13,1,316,3.5,0,0,0,0,0,1,1.0,0.0,1.0,0.3,0.0,0.3,3,11,16,0.0,0.0,0.0,0.0,0.0,0.2848101265822785,0.0,0.31,0.07,0.08,Matches,0,3,1,33.3,0.85,0.28,0.0,0.0,19.3,0,0,1,1.0,0.3,0.09,-1.0,-0.3,53,73,72.6,686,146,38,46,82.6,13,21,61.9,0,1,0.0,0.0,0.0,5,3,0,4,1,2,4,50.0,2,6,1,5,106,0.0086750788643533,15,49,42,8,105,6,1,16.7,4,66.7,40,271,102,3,3,2,3,4,62,16,1.0,0.0,0.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,14.0,22.0,38.9,2022-23,,,1.0,FW,Forward,1024.0,1.029619417181158,0.0006608347716352,2022,0.0,5.418672045172254,4.628571428571429,0.8,4.605871238396416,2.805871238396416,-5,72.6,1.0,,0.2016129032258064,0.5935483870967742,,,,0.2532258064516129,0.1903225806451612,,0.2758064516129032,,,0.1032258064516129,,,,,,,5.418672045172254,,
385,Angelo Ogbonna,West Ham,0.9,it ITA,DF,34.0,1988.0,16,13,1237,13.7,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.2,0.5,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0218270008084074,0.0145513338722716,0.03,0.02,0.03,Matches,0,3,0,0.0,0.22,0.0,0.0,,12.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,332,415,80.0,6299,2059,100,120,83.3,190,217,87.6,32,62,0.516,0.1,-0.2,11,4,7,4,0,5,10,50.0,5,11,7,4,545,0.0875394321766561,331,197,17,7,545,0,0,0.0,0,,255,1288,436,0,0,0,1,3,281,2,0.0,0.0,0.0,2.0,4.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,61.0,35.0,20.0,63.6,2022-23,,,0.5,DF,Defender,1156.0,0.6418538861723948,0.1048759467802311,2022,0.5161290322580645,6.170231390125055,-2.7084491857501454,0.8,5.244696681606297,4.344696681606297,0,80.0,0.3,0.8041095890410959,,,,,0.3095890410958904,,,,,0.247945205479452,,,,,,0.3972602739726027,0.3246575342465753,0.647945205479452,6.170231390125055,,
156,Anthony Elanga,Manchester Utd,18.0,se SWE,FW,20.0,2002.0,16,5,426,4.7,0,1,1,0,0,0,0.0,0.0,0.7,0.7,0.9,1.6,12,8,28,0.0,0.2112676056338028,0.21,0.0,0.21,0.1478873239436619,0.1901408450704225,0.34,0.15,0.34,Matches,0,10,4,40.0,2.11,0.85,0.0,0.0,13.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,95,130,73.1,1201,298,65,86,75.6,23,32,71.9,3,3,1.0,1.0,0.1,3,0,0,2,1,1,2,50.0,1,4,0,4,197,0.0031545741324921,26,71,100,28,197,15,5,33.3,7,46.7,109,656,276,12,3,7,13,7,139,28,0.0,0.0,0.0,3.0,7.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,17.0,8.0,11.0,42.1,2022-23,,,1.6,FW,Forward,400.0,2.9444389791664403,0.0006372556905816,2022,1.0,9.113877328568059,8.857142857142858,1.3,11.392346660710073,-6.607653339289927,-5,73.1,0.7,,0.3612903225806451,0.332258064516129,,,,0.3854838709677419,0.1903225806451612,,0.3709677419354839,,,0.7645161290322581,,,,,,,9.113877328568059,,
207,Anthony Gordon,Everton,35.0,eng ENG,FW,21.0,2001.0,16,12,1095,12.2,3,0,3,3,0,0,6.0,0.0,3.3,3.3,0.6,3.9,28,19,67,0.2465753424657534,0.0,0.25,0.25,0.25,0.2712328767123287,0.0493150684931506,0.32,0.27,0.32,Matches,3,26,16,61.5,2.14,1.32,0.12,0.19,16.6,1,0,0,3.3,3.3,0.13,-0.3,-0.3,193,280,68.9,2905,625,110,135,81.5,66,89,74.2,11,27,0.407,0.5,-0.6,34,22,17,10,7,8,24,33.3,16,19,0,19,464,0.0102523659305993,87,165,218,47,464,45,11,24.4,29,64.4,252,1875,704,28,23,13,32,23,290,67,6.0,0.0,0.0,20.0,15.0,3.0,25.0,4.0,22.0,0.0,0.0,0.0,56.0,9.0,29.0,23.7,2022-23,,,3.9,FW,Forward,441.0,3.58351893845611,0.0016591479033604,2022,0.4074074074074074,18.844016316245696,-10.857142857142858,1.2,23.55502039530712,-11.444979604692879,0,68.9,3.3,,0.232258064516129,0.5838709677419355,,,,0.6,0.6258064516129033,,0.5774193548387097,,,0.2870967741935484,,,,,,,18.844016316245696,,
329,Anthony Martial,Manchester Utd,15.0,fr FRA,FW,26.0,1995.0,21,11,978,10.9,6,2,8,5,1,1,0.0,0.0,6.2,5.5,1.4,6.9,18,35,87,0.5521472392638037,0.1840490797546012,0.74,0.46,0.64,0.5705521472392638,0.1288343558282208,0.7,0.5,0.63,Matches,6,26,12,46.2,2.39,1.1,0.19,0.42,13.2,0,1,1,6.2,5.5,0.21,-0.2,-0.5,263,328,80.2,3259,910,173,198,87.4,61,73,83.6,9,14,0.643,1.4,0.6,5,3,0,2,3,1,4,25.0,3,11,2,9,443,0.0078864353312302,31,166,249,49,442,26,14,53.8,9,34.6,297,1296,570,18,13,8,33,20,371,87,0.0,0.0,0.0,8.0,14.0,7.0,4.0,1.0,3.0,1.0,0.0,0.0,20.0,10.0,17.0,37.0,2022-23,,,7.6,FW,Forward,676.0,2.772588722239781,0.003658330843493,2022,0.6428571428571429,24.658426054100076,18.5,1.0,25.89134735680508,10.891347356805081,0,80.2,6.2,,0.853225806451613,0.9225806451612903,,,,0.6,0.9064516129032258,,0.667741935483871,,,0.5838709677419355,,,,,,,24.658426054100076,,
470,Antoine Semenyo,Bournemouth,9.0,gh GHA,"FW,MF",22.0,2000.0,11,2,258,2.9,1,0,1,1,0,0,0.0,0.0,0.3,0.3,0.1,0.4,5,5,11,0.3488372093023256,0.0,0.35,0.35,0.35,0.1046511627906976,0.0348837209302325,0.12,0.09,0.12,Matches,1,3,1,33.3,1.05,0.35,0.33,1.0,17.2,0,0,0,0.3,0.3,0.09,0.7,0.7,38,57,66.7,543,153,24,33,72.7,11,13,84.6,2,4,0.5,0.0,-0.1,1,0,0,0,1,1,6,16.7,5,10,1,9,102,0.0063091482649842,24,43,39,5,102,6,3,50.0,2,33.3,58,508,239,5,9,4,12,6,64,11,0.0,0.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,50.0,2022-23,,,0.4,FW,Forward,484.0,2.302585092994046,0.0016457688705479,2022,0.5,5.9975686094558744,11.142857142857142,1.2,6.897203900874255,-2.1027960991257446,-5,66.7,0.3,,0.7645161290322581,0.232258064516129,,,,0.2532258064516129,0.7483870967741936,,0.2370967741935483,,,0.2419354838709677,,,,,,,5.9975686094558744,,
435,Antonee Robinson,Fulham,15.0,us USA,DF,24.0,1997.0,35,35,3088,34.3,0,1,1,0,0,0,8.0,0.0,0.1,0.1,1.3,1.3,113,129,153,0.0,0.0291450777202072,0.03,0.0,0.03,0.0029145077720207,0.0378886010362694,0.04,0.0,0.04,Matches,0,3,0,0.0,0.09,0.0,0.0,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1404,1910,73.5,24327,9684,625,725,86.2,612,792,77.3,137,294,0.466,1.8,-0.3,62,38,43,15,4,44,65,67.7,21,49,13,36,2260,0.0985804416403785,778,938,580,29,2260,75,40,53.3,26,34.7,1174,7863,4290,113,87,10,40,20,1263,153,8.0,0.0,0.0,33.0,23.0,3.0,134.0,53.0,38.0,0.0,1.0,0.0,235.0,40.0,30.0,57.1,2022-23,,,1.4,DF,Defender,576.0,2.772588722239781,0.3376757991463785,2022,0.4659863945578231,33.332896893786895,11.261382230328962,1.1,34.99954173847624,19.99954173847624,0,73.5,0.1,0.6671232876712329,,,,,0.9753424657534246,,,,,0.947945205479452,,,,,,0.9534246575342464,0.9424657534246575,0.9945205479452056,33.332896893786895,,
26,Antony,Manchester Utd,60.0,br BRA,FW,22.0,2000.0,25,23,1802,20.0,4,2,6,4,0,0,5.0,0.0,6.6,6.6,2.9,9.4,95,74,168,0.1997780244173141,0.099889012208657,0.3,0.2,0.3,0.3296337402885682,0.1448390677025527,0.47,0.33,0.47,Matches,4,72,24,33.3,3.6,1.2,0.06,0.17,19.6,0,0,0,6.6,6.6,0.09,-2.6,-2.6,651,819,79.5,8497,1915,439,495,88.7,146,197,74.1,31,51,0.608,2.4,-0.9,22,9,9,9,4,8,28,28.6,20,18,0,18,1066,0.0094637223974763,134,348,609,85,1066,77,30,39.0,38,49.4,763,4783,2569,95,60,32,37,12,813,168,5.0,0.0,0.0,15.0,25.0,2.0,32.0,11.0,9.0,0.0,0.0,0.0,99.0,5.0,19.0,20.8,2022-23,,,9.5,FW,Forward,484.0,4.110873864173311,0.001761443715382,2022,0.6078431372549019,42.64880712114214,-26.42857142857143,1.2,49.04612818931346,-10.953871810686543,0,79.5,6.6,,0.5048387096774194,0.7032258064516129,,,,0.935483870967742,0.5419354838709678,,0.8451612903225807,,,0.632258064516129,,,,,,,42.64880712114214,,
68,Armando Broja,Chelsea,28.0,al ALB,FW,20.0,2001.0,12,2,294,3.3,1,0,1,1,0,0,0.0,0.0,0.8,0.8,0.1,0.9,8,4,17,0.3061224489795918,0.0,0.31,0.31,0.31,0.2448979591836735,0.0306122448979591,0.27,0.26,0.27,Matches,1,6,5,83.3,1.84,1.53,0.17,0.2,11.0,0,0,0,0.8,0.8,0.14,0.2,0.2,33,53,62.3,466,54,21,33,63.6,9,15,60.0,2,3,0.667,0.1,-0.1,4,1,0,3,1,1,1,100.0,0,10,1,9,110,0.001577287066246,7,41,63,16,110,15,8,53.3,5,33.3,54,399,199,8,1,5,15,9,71,17,0.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,9.0,21.0,30.0,2022-23,,,0.9,FW,Forward,400.0,3.367295829986474,0.0017993886480263,2022,0.6666666666666666,8.057297856708889,-5.285714285714285,1.3,10.07162232088611,-17.92837767911389,-5,62.3,0.8,,0.8451612903225807,0.5129032258064516,,,,0.317741935483871,0.7225806451612903,,0.2887096774193548,,,0.2354838709677419,,,,,,,8.057297856708889,,
381,Ethan Nwaneri,Arsenal,0.0,eng ENG,FW,15.0,2007.0,1,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,,,0.0,FW,Forward,225.0,0.0,0.0,2022,0.0,1.4817608970757803,16.0,1.3,1.8522011213447254,1.8522011213447254,-5,0.0,0.0,,0.0903225806451612,0.0790322580645161,,,,0.0709677419354838,0.1903225806451612,,0.0338709677419354,,,0.1032258064516129,,,,,,,1.4817608970757803,,
120,Arnaut Danjuma,Tottenham,25.0,nl NED,"FW,MF",25.0,1997.0,9,1,169,1.9,1,0,1,1,0,0,0.0,0.0,0.8,0.8,0.0,0.9,5,2,19,0.5325443786982248,0.0,0.53,0.53,0.53,0.4260355029585799,0.0,0.45,0.43,0.45,Matches,1,6,3,50.0,3.2,1.6,0.17,0.33,14.2,0,0,0,0.8,0.8,0.14,0.2,0.2,39,56,69.6,514,107,29,35,82.9,8,10,80.0,2,2,1.0,0.1,0.0,2,0,1,1,0,0,0,,0,1,0,1,72,0.000788643533123,5,35,32,8,72,6,3,50.0,3,50.0,44,233,128,5,2,2,1,3,58,19,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,33.3,2022-23,,,0.8,FW,Forward,625.0,3.258096538021482,0.0030479211636921,2022,1.0,10.704992085212858,-7.0,1.0,11.240241689473502,-13.759758310526498,-5,69.6,0.8,,0.7645161290322581,0.8161290322580645,,,,0.317741935483871,0.8935483870967742,,0.3080645161290322,,,0.1032258064516129,,,,,,,10.704992085212858,,
561,Ashley Young,Aston Villa,0.6,eng ENG,DF,37.0,1985.0,29,23,2036,22.6,1,0,1,1,0,0,7.0,0.0,0.5,0.5,1.0,1.4,29,107,33,0.0442043222003929,0.0,0.04,0.04,0.04,0.0221021611001964,0.0442043222003929,0.06,0.02,0.06,Matches,1,15,3,20.0,0.66,0.13,0.07,0.33,25.1,0,0,0,0.5,0.5,0.03,0.5,0.5,897,1188,75.5,16006,6166,415,468,88.7,396,490,80.8,77,177,0.435,0.8,-1.0,50,27,34,15,1,37,50,74.0,13,25,11,14,1411,0.0678233438485804,502,675,252,10,1411,22,8,36.4,10,45.5,701,3235,1554,29,20,4,18,5,767,33,7.0,0.0,0.0,24.0,28.0,1.0,42.0,21.0,27.0,0.0,1.0,0.0,131.0,13.0,11.0,54.2,2022-23,,,1.5,DF,Defender,1369.0,0.4700036292457356,0.2491963868185138,2022,0.4350282485875706,19.952992771164872,-2.40369318041895,0.8,16.96004385549014,16.36004385549014,0,75.5,0.5,0.6027397260273972,,,,,0.6575342465753424,,,,,0.8945205479452055,,,,,,0.7082191780821918,0.8493150684931506,0.7383561643835617,19.952992771164872,,
54,Asmir Begovic,Everton,0.8,ba BIH,GK,35.0,1987.0,1,1,90,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,21,30,70.0,584,423,3,3,100.0,10,10,100.0,8,17,0.471,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,33,0.0244479495268138,33,0,0,0,33,0,0,0.0,0,,19,75,47,0,0,0,0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2022-23,,,0.0,GK,Goalkeeper,1225.0,0.5877866649021191,0.3427589802896213,2022,0.4705882352941176,0.89995710317725,4.871428571428572,0.8,0.7649635377006625,-0.035036462299337545,-5,70.0,0.0,,,,0.9144736842105264,0.0921052631578947,,,,0.75,,,0.5,,,0.7828947368421053,0.75,,,,0.89995710317725,,
290,Aymeric Laporte,Manchester City,25.0,es ESP,DF,28.0,1994.0,12,11,993,11.0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.2,0.7,30,85,11,0.0,0.0,0.0,0.0,0.0,0.0453172205438066,0.0181268882175226,0.06,0.04,0.06,Matches,0,10,1,10.0,0.91,0.09,0.0,0.0,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,892,964,92.5,14630,4347,441,463,95.2,387,405,95.6,52,74,0.703,0.4,-0.2,11,8,6,4,1,7,11,63.6,4,10,4,6,1036,0.0670347003154574,335,538,166,13,1036,4,2,50.0,1,25.0,702,4015,2882,30,44,0,3,0,806,11,0.0,0.0,0.0,5.0,7.0,1.0,6.0,3.0,8.0,0.0,0.0,0.0,55.0,24.0,19.0,55.8,2022-23,,,0.7,DF,Defender,784.0,3.258096538021482,0.0907223344935185,2022,0.7027027027027027,28.756225112551707,-16.824220251555246,1.0,27.31841385692412,2.3184138569241206,0,92.5,0.5,0.6328767123287671,,,,,0.8684931506849315,,,,,0.8123287671232877,,,,,,0.3835616438356164,0.3246575342465753,0.3698630136986301,28.756225112551707,,
407,Ayoze Perez,Leicester City,6.0,es ESP,"MF,FW",29.0,1993.0,8,3,382,4.2,0,1,1,0,0,0,0.0,0.0,1.1,1.1,1.5,2.6,17,20,43,0.0,0.2356020942408377,0.24,0.0,0.24,0.2591623036649215,0.3534031413612565,0.62,0.27,0.62,Matches,0,8,2,25.0,1.88,0.47,0.0,0.0,15.9,0,0,0,1.1,1.1,0.14,-1.1,-1.1,118,171,69.0,1698,468,75,89,84.3,28,43,65.1,9,18,0.5,0.6,-0.5,11,8,5,4,2,8,19,42.1,11,6,0,6,244,0.002365930599369,38,104,108,17,244,21,6,28.6,12,57.1,132,696,356,17,6,6,12,11,155,43,0.0,0.0,0.0,7.0,12.0,0.0,17.0,2.0,8.0,0.0,0.0,0.0,35.0,2.0,4.0,33.3,2022-23,,,2.6,MF,Midfielder,841.0,1.9459101490553128,0.0015488675363109,2022,0.5,16.618764749990753,2.1200124484578744,0.9,15.787826512491215,9.787826512491215,-5,69.0,1.1,,0.2371428571428571,0.8771428571428571,,,,,0.2542857142857143,,0.7028571428571428,,,0.9771428571428572,0.9085714285714286,,,,,,16.618764749990753,,
94,Ben Chilwell,Chelsea,35.0,eng ENG,"DF,MF",25.0,1996.0,23,15,1408,15.6,2,2,4,2,0,0,3.0,0.0,1.4,1.4,2.2,3.7,43,41,131,0.1278409090909091,0.1278409090909091,0.26,0.13,0.26,0.0894886363636363,0.140625,0.23,0.09,0.23,Matches,2,16,4,25.0,1.02,0.26,0.13,0.5,16.1,0,0,0,1.4,1.4,0.09,0.6,0.6,762,977,78.0,10963,3238,469,507,92.5,223,284,78.5,42,123,0.341,2.4,-0.2,21,17,12,8,1,13,25,52.0,12,21,2,19,1133,0.0181388012618296,284,426,426,36,1133,23,8,34.8,12,52.2,629,3401,1852,43,36,8,25,18,722,131,3.0,0.0,0.0,13.0,23.0,3.0,92.0,18.0,17.0,1.0,0.0,0.0,68.0,25.0,20.0,55.6,2022-23,,,3.6,DF,Defender,625.0,3.58351893845611,0.1439337293200665,2022,0.3414634146341463,16.486457346180046,-12.439339024661235,1.0,17.31078021348905,-17.68921978651095,0,78.0,1.4,0.6246575342465753,,,,,0.7342465753424657,,,,,0.5452054794520548,,,,,,0.6150684931506849,0.4780821917808219,0.6726027397260274,16.486457346180046,,
